cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time,location
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1982.9810969104765,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1984.9810969104765,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1985.9810969104765,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1986.9810969104765,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1990.9810969104765,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1991.297763577143,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1996.297763577143,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1996.6144302438097,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1997.6144302438097,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2000.6144302438097,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2001.3374957791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2001.3407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2002.3407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2003.8407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2005.8407457791375,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2006.8407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2007.8407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2011.8407457791375,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2012.157412445804,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2055.400655689047,MonopileInstallation,,,,,,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2067.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2075.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2087.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2095.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2107.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2115.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2127.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2135.400655689047,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2178.6438989322905,MonopileInstallation,,,,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2183.6438989322905,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2183.960565598957,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2184.960565598957,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2187.960565598957,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2188.683631134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2188.686881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2189.686881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2191.186881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2193.186881134285,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2194.186881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2195.186881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2199.186881134285,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2199.5035478009518,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2204.5035478009518,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2204.8202144676184,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2205.8202144676184,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2208.8202144676184,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2209.543280002946,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2209.5465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2210.5465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2212.0465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2214.0465300029464,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2215.0465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2216.0465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2220.0465300029464,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2220.363196669613,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2225.363196669613,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2225.6798633362796,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2226.6798633362796,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2229.6798633362796,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2230.4029288716074,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2230.4061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2231.4061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2232.9061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2234.9061788716076,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2235.9061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2236.9061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2240.9061788716076,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2241.222845538274,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2246.222845538274,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2246.539512204941,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2247.539512204941,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2250.539512204941,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2251.2625777402686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2251.265827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2252.265827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2253.765827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2255.765827740269,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2256.765827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2257.765827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2261.765827740269,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2262.0824944069354,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2305.325737650179,MonopileInstallation,,,,,,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2317.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2325.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2337.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2345.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2357.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2365.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2377.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2385.325737650179,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2428.568980893422,MonopileInstallation,,,,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2433.568980893422,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2433.8856475600887,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2434.8856475600887,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2437.8856475600887,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2438.6087130954165,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2438.6119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2439.6119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2441.1119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2443.1119630954167,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2444.1119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2445.1119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2449.1119630954167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2449.4286297620833,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2454.4286297620833,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2454.74529642875,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2455.74529642875,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2458.74529642875,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2459.4683619640778,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2459.471611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2460.471611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2461.971611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2463.971611964078,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2464.971611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2465.971611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2469.971611964078,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2470.2882786307446,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2475.2882786307446,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2475.604945297411,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2476.604945297411,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2479.604945297411,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2480.328010832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2480.331260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2481.331260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2482.831260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2484.831260832739,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2485.831260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2486.831260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2490.831260832739,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2491.147927499406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2496.147927499406,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2496.4645941660724,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2497.4645941660724,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2500.4645941660724,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2501.1876597014,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2501.1909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2502.1909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2503.6909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2505.6909097014004,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2506.6909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2507.6909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2511.6909097014004,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2512.007576368067,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2555.2508196113104,MonopileInstallation,,,,,,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2567.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2575.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2587.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2595.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2607.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2615.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,2627.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,2635.2508196113104,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,2678.4940628545537,MonopileInstallation,,,,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2683.4940628545537,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2683.8107295212203,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2684.8107295212203,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2687.8107295212203,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2688.533795056548,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2688.5370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2689.5370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2691.0370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2693.0370450565483,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2694.0370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2695.0370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2699.0370450565483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2699.353711723215,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2704.353711723215,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2704.6703783898815,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2705.6703783898815,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2708.6703783898815,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2709.3934439252093,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2709.3966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2710.3966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2711.8966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2713.8966939252095,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2714.8966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2715.8966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2719.8966939252095,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2720.213360591876,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2725.213360591876,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2725.5300272585428,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2726.5300272585428,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2729.5300272585428,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2730.2530927938706,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2730.2563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2731.2563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,2732.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2734.7563427938708,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2735.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Delay,15.0,156250.0,ACTION,2750.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2751.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Delay,29.0,302083.3333333333,ACTION,2780.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2784.7563427938708,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2785.0730094605374,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2790.0730094605374,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2790.389676127204,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2791.389676127204,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,5.0,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2794.389676127204,MonopileInstallation,,,,,,
