cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,location,site_depth,hub_height
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1097.745414478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1097.748664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1097.9536655781085,MonopileInstallation,MonopileInstallation,5.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1098.748664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1100.248664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1102.248664478046,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1103.248664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1104.248664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1105.9536655781085,MonopileInstallation,MonopileInstallation,5.0,,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1108.248664478046,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1108.5653311447127,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1113.5653311447127,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1113.8819978113793,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1114.8819978113793,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1117.8819978113793,MonopileInstallation,,,,,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1117.9536655781085,MonopileInstallation,MonopileInstallation,5.0,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1118.605063346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1118.608313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1119.608313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1121.108313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1123.108313346707,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1124.108313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1125.108313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1125.9536655781085,MonopileInstallation,MonopileInstallation,5.0,,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1129.108313346707,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1129.4249800133737,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1134.4249800133737,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1134.7416466800403,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1135.7416466800403,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1138.7416466800403,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1139.464712215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1139.467962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1140.467962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1141.967962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1143.967962215368,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1144.967962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1145.967962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1149.967962215368,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1150.2846288820347,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1155.2846288820347,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1155.6012955487013,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1156.6012955487013,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1159.6012955487013,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1160.324361084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1160.327611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1161.327611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1162.827611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1164.827611084029,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1165.827611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1166.827611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1170.827611084029,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1171.1442777506957,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1176.1442777506957,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1176.4609444173623,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1177.4609444173623,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1180.4609444173623,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1181.18400995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1181.18725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1182.18725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1183.68725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1185.68725995269,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1186.68725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1187.68725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1191.68725995269,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1192.0039266193567,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,1197.0039266193567,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1197.3205932860233,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1198.3205932860233,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1201.3205932860233,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1202.043658821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1202.046908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1203.046908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1204.546908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1206.546908821351,MonopileInstallation,,,,,
,Feeder 1,ActiveFeeder,118.84122654529938,594206.1327264969,ACTION,1206.546908821351,MonopileInstallation,,,Site,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1207.546908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,Feeder 1,Jackdown,1.6666666666666667,8333.333333333334,ACTION,1208.2135754880178,MonopileInstallation,MonopileInstallation,5.0,,,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1208.546908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,1211.4568187312611,MonopileInstallation,,,,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1212.546908821351,MonopileInstallation,MonopileInstallation,5.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1212.8635754880177,MonopileInstallation,MonopileInstallation,5.0,,22.5,
1.0,WTIV,Mobilize,168.0,2800000.0,ACTION,1212.863575488018,TurbineInstallation,,,,,
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1216.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1220.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1224.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1228.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1232.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1234.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1235.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1237.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1241.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1245.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1249.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1253.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1257.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1258.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1260.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1261.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1265.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1269.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1273.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1277.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1281.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1283.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1284.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1286.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1290.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1294.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1298.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1302.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1306.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1307.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1309.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1310.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1314.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1318.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1322.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1326.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1330.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1332.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1333.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1335.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1339.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1343.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1347.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1351.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1355.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1356.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1358.363575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,1359.863575488018,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,1363.1068187312612,TurbineInstallation,,,,,
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,1368.1068187312612,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,1368.4234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1371.4234853979278,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,1371.8034853979277,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1377.8034853979277,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1380.8034853979277,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,1381.5634853979277,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1387.5634853979277,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1390.5634853979277,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,1391.7034853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1397.7034853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1400.7034853979278,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,1402.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Delay,14.0,233333.33333333334,ACTION,1416.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1422.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,1425.2234853979278,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1426.2234853979278,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1427.7234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1433.7234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1434.7234853979278,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1435.7234853979278,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1437.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1440.7234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1441.7234853979278,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1443.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1446.7234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1447.7234853979278,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1449.2234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1452.7234853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,1453.0401520645944,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,1458.0401520645944,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,1458.3568187312612,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1461.3568187312612,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,1461.736818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1467.736818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1470.736818731261,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,1471.496818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1477.496818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1480.496818731261,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,1481.636818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1487.636818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1490.636818731261,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,1492.156818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1498.156818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,1501.156818731261,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1502.156818731261,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1503.656818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1509.656818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1510.656818731261,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1511.656818731261,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1513.156818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1516.656818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1517.656818731261,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1519.156818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1522.656818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1523.656818731261,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1525.156818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1528.656818731261,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,1528.9734853979278,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,1533.9734853979278,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,1534.2901520645944,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1537.2901520645944,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,1537.6701520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1543.6701520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1546.6701520645943,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,1547.4301520645945,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1553.4301520645945,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1556.4301520645945,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,1557.5701520645944,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Delay,3.0,50000.0,ACTION,1560.5701520645944,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1566.5701520645944,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,1569.5701520645944,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,1571.0901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1577.0901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,1580.0901520645943,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1581.0901520645943,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1582.5901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1588.5901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,1589.5901520645943,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1590.5901520645943,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,1592.0901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1595.5901520645943,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1596.5901520645943,TurbineInstallation,,,,,
