cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,location,site_depth,hub_height
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1306.5590248384053,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1306.875691505072,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1307.875691505072,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1309.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1310.875691505072,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1311.5987570403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1311.6020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1312.6020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1314.1020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1316.1020070403997,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1317.1020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1318.1020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1321.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1322.1020070403997,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1322.4186737070663,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1329.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1341.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1342.4186737070663,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1342.735340373733,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1343.735340373733,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1346.735340373733,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1347.4584059090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1347.4616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1348.4616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1349.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1349.9616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1351.9616559090607,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1352.9616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1353.9616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1357.9616559090607,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1358.2783225757273,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1361.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1369.2926192129878,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,1372.5358624562311,MonopileInstallation,,,,,
,Feeder 0,Position Onsite,2.0,10000.0,ACTION,1374.5358624562311,MonopileInstallation,,,,,
,Feeder 0,Jackup,1.6666666666666667,8333.333333333334,ACTION,1376.2025291228979,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1378.2783225757273,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1378.594989242394,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1379.594989242394,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1382.594989242394,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1383.3180547777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1383.3213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1384.3213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1385.8213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1387.8213047777217,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1388.8213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1389.8213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1393.8213047777217,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1394.1379714443883,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1414.1379714443883,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1414.454638111055,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1415.454638111055,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1418.454638111055,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1419.1777036463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1419.1809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1420.1809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1421.6809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1423.6809536463827,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1424.6809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1425.6809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1429.6809536463827,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1429.9976203130493,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1449.9976203130493,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1450.314286979716,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1451.314286979716,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1454.314286979716,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1455.0373525150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1455.0406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1456.0406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1457.5406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1459.5406025150437,MonopileInstallation,,,,,
,Feeder 1,ActiveFeeder,210.2479833020559,1051239.9165102795,ACTION,1459.5406025150437,MonopileInstallation,,,Site,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1460.5406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Jackdown,1.6666666666666667,8333.333333333334,ACTION,1461.2072691817104,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1461.5406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,1464.4505124249538,MonopileInstallation,,,,,
,Feeder 0,Queue,88.2479833020559,441239.9165102795,ACTION,1464.4505124249538,MonopileInstallation,,,Site,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1465.5406025150437,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1465.8572691817103,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1476.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1484.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1485.8572691817103,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1486.173935848377,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1487.173935848377,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1490.173935848377,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1490.8970013837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1490.9002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1491.9002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1493.4002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1495.4002513837047,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1496.4002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1496.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1497.4002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1501.4002513837047,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1501.7169180503713,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1504.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1516.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1521.7169180503713,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1522.033584717038,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1523.033584717038,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1524.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1526.033584717038,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1526.7566502523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1526.7599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1527.7599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1529.2599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1531.2599002523657,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1532.2599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1533.2599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1536.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1537.2599002523657,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1537.5765669190323,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1544.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1556.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1557.5765669190323,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1557.893233585699,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1558.893233585699,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1561.893233585699,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1562.6162991210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1562.6195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1563.6195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1564.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1565.1195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1567.1195491210267,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1568.1195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1569.1195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1573.1195491210267,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1573.4362157876933,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,1576.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,1584.4505124249538,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,1587.6937556681971,MonopileInstallation,,,,,
,Feeder 1,Position Onsite,2.0,10000.0,ACTION,1589.6937556681971,MonopileInstallation,,,,,
,Feeder 1,Jackup,1.6666666666666667,8333.333333333334,ACTION,1591.3604223348639,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1593.4362157876933,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1593.75288245436,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1594.75288245436,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1597.75288245436,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1598.4759479896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1598.4791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1599.4791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1600.9791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1602.9791979896877,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1603.9791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1604.9791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1608.9791979896877,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1609.2958646563543,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1629.2958646563543,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1629.612531323021,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1630.612531323021,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1633.612531323021,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1634.3355968583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1634.3388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1635.3388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1636.8388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1638.8388468583487,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1639.8388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1640.8388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1644.8388468583487,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1645.1555135250153,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1665.1555135250153,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1665.472180191682,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1666.472180191682,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1669.472180191682,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1670.1952457270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1670.1984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1671.1984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1672.6984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1674.6984957270097,MonopileInstallation,,,,,
,Feeder 0,ActiveFeeder,210.2479833020559,1051239.9165102795,ACTION,1674.6984957270097,MonopileInstallation,,,Site,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1675.6984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Jackdown,1.6666666666666667,8333.333333333334,ACTION,1676.3651623936764,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1676.6984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,1679.6084056369198,MonopileInstallation,,,,,
,Feeder 1,Queue,88.2479833020559,441239.9165102795,ACTION,1679.6084056369198,MonopileInstallation,,,Site,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1680.6984957270097,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1681.0151623936763,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1691.6084056369198,MonopileInstallation,MonopileInstallation,20.0,,,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1699.6084056369198,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1701.0151623936763,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1701.331829060343,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1702.331829060343,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1705.331829060343,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1706.0548945956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1706.0581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1707.0581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1708.5581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1710.5581445956707,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1711.5581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,1711.6084056369198,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1712.5581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1716.5581445956707,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1716.8748112623373,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,1719.6084056369198,MonopileInstallation,MonopileInstallation,20.0,,,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1736.8748112623373,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1737.191477929004,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1738.191477929004,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1741.191477929004,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1741.9145434643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1741.9177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1742.9177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1744.4177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1746.4177934643317,MonopileInstallation,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1747.4177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,1748.4177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,1752.4177934643317,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,1752.7344601309983,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Position Onsite,20.0,208333.3333333333,ACTION,1772.7344601309983,MonopileInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,1773.051126797665,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,1774.051126797665,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,1777.051126797665,MonopileInstallation,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,1777.7741923329927,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,1777.7774423329927,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,1778.7774423329927,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Drive Monopile,1.5,15625.0,ACTION,1780.2774423329927,MonopileInstallation,MonopileInstallation,20.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,1782.2774423329927,MonopileInstallation,,,,,
