cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2166.810729521219,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2167.810729521219,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2170.810729521219,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2171.5337950565468,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2171.537045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2172.537045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2174.037045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2176.037045056547,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2177.037045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2178.037045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2182.037045056547,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2182.3537117232136,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2184.3537117232136,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2184.67037838988,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2185.67037838988,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2188.67037838988,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2189.393443925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2189.396693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2190.396693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2191.896693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2193.896693925208,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2194.896693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2195.896693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2199.896693925208,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2200.213360591875,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2202.213360591875,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2202.5300272585414,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2203.5300272585414,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2206.5300272585414,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2207.253092793869,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2207.2563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2208.2563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2209.7563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2211.7563427938694,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2212.7563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2213.7563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2217.7563427938694,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2218.073009460536,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2220.073009460536,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2220.3896761272026,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2221.3896761272026,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2224.3896761272026,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2225.1127416625304,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2225.1159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2226.1159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2227.6159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2229.6159916625306,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2230.6159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2231.6159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Delay,9.0,150000.0,ACTION,2240.6159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2244.6159916625306,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2244.9326583291972,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,2248.1759015724406,MonopileInstallation,,,,
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2260.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2268.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2280.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2288.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Delay,47.0,783333.3333333334,ACTION,2335.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2347.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2355.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2367.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2375.1759015724406,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Transit,3.0,50000.0,ACTION,2378.1759015724406,MonopileInstallation,,,,
,WTIV,Delay,4.0,66666.66666666667,ACTION,2382.1759015724406,MonopileInstallation,,,,
,WTIV,Transit,0.24324324324324342,4054.0540540540574,ACTION,2382.419144815684,MonopileInstallation,,,,
,WTIV,Delay,14.0,233333.33333333334,ACTION,2396.419144815684,MonopileInstallation,,,,
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2398.419144815684,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2398.7358114823505,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2399.7358114823505,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Delay,4.0,66666.66666666667,ACTION,2403.7358114823505,MonopileInstallation,,,,
,WTIV,Release Monopile,3.0,50000.0,ACTION,2406.7358114823505,MonopileInstallation,,,,
,WTIV,Delay,2.0,33333.333333333336,ACTION,2408.7358114823505,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2409.4588770176783,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2409.4621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2410.4621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2411.9621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2413.9621270176785,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2414.9621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2415.9621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2419.9621270176785,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2420.278793684345,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2422.278793684345,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2422.5954603510118,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2423.5954603510118,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2426.5954603510118,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2427.3185258863396,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2427.3217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2428.3217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2429.8217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2431.8217758863398,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2432.8217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2433.8217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2437.8217758863398,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2438.1384425530064,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2440.1384425530064,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2440.455109219673,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2441.455109219673,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2444.455109219673,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2445.178174755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2445.181424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2446.181424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2447.681424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2449.681424755001,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2450.681424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2451.681424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2455.681424755001,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2455.9980914216676,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2457.9980914216676,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2458.314758088334,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2459.314758088334,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2462.314758088334,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2463.037823623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2463.041073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2464.041073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2465.541073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2467.541073623662,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2468.541073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2469.541073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2473.541073623662,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2473.857740290329,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,2477.100983533572,MonopileInstallation,,,,
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2489.100983533572,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2497.100983533572,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Monopile,12.0,200000.0,ACTION,2509.100983533572,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,2517.100983533572,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,2520.3442267768155,MonopileInstallation,,,,
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2522.3442267768155,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2522.660893443482,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2523.660893443482,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2526.660893443482,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2527.38395897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2527.38720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2528.38720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2529.88720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2531.88720897881,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2532.88720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Delay,2.0,33333.333333333336,ACTION,2534.88720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2535.88720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2539.88720897881,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2540.2038756454767,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2542.2038756454767,MonopileInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2542.5205423121433,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,2543.5205423121433,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Monopile,3.0,50000.0,ACTION,2546.5205423121433,MonopileInstallation,,,,
,WTIV,Upend Monopile,0.7230655353278155,12051.092255463593,ACTION,2547.243607847471,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower Monopile,0.0032500000000000003,54.16666666666668,ACTION,2547.2468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2548.2468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Drive Monopile,1.5,25000.0,ACTION,2549.7468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,2551.7468578474713,MonopileInstallation,,,,
,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,2552.7468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Lower TP,1.0,16666.666666666668,ACTION,2553.7468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,2557.7468578474713,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2558.063524514138,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation
1.0,WTIV,Mobilize,168.0,2800000.0,ACTION,2558.063524514138,TurbineInstallation,,,,
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2562.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2566.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2570.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2574.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2578.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2579.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2581.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2582.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2586.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Delay,7.0,116666.66666666667,ACTION,2593.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2597.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2601.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2605.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2609.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2611.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2612.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2614.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2618.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2622.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2626.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2630.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2634.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2635.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2637.063524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Fasten Blade,1.5,25000.0,ACTION,2638.563524514138,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,2641.8067677573813,TurbineInstallation,,,,
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2643.8067677573813,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2644.123434424048,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2647.123434424048,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,2647.503434424048,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2653.503434424048,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2656.503434424048,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,2657.263434424048,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2663.263434424048,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2666.263434424048,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,2667.4034344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2673.4034344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2676.4034344240476,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,2677.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Delay,25.0,416666.6666666667,ACTION,2702.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2708.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Nacelle,3.0,50000.0,ACTION,2711.9234344240476,TurbineInstallation,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,2712.9234344240476,TurbineInstallation,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2714.4234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2720.4234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Reequip,1.0,16666.666666666668,ACTION,2721.4234344240476,TurbineInstallation,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2722.4234344240476,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,2723.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2727.4234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2728.4234344240476,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,2729.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2733.4234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2734.4234344240476,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,2735.9234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2739.4234344240476,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,2739.7401010907147,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2741.7401010907147,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,2742.0567677573813,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2745.0567677573813,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,2745.436767757381,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2751.436767757381,TurbineInstallation,22.5,150.0,,TurbineInstallation
,WTIV,Release Tower Section,3.0,50000.0,ACTION,2754.436767757381,TurbineInstallation,,,,
